Season,Week,Match Date,Home Team,Away Team,Home Goals,Away Goals,Home Performance,Away Performance,Home Formation,Away Formation,Home Players,Away Players
22/23,Round 35,21/05/23,Ümraniyespor,Ankaragücü,1,2,7.05,6.73,4-3-3,3-4-2-1,B. Özer; S. Popov; (c) T. Glumac; A. Epureanu; M. Eser; S. Göksu; I. Sackey; V. Gheorghe; O. Ayık; M. U. Nayir; J. Sekidika,G. Akkan; K. Malcuit; A. Kızıldağ; N. Mujakić; S. Kitsiou; A. Đokanović; T. Antalyalı; M. Hanousek; Milson; G. Beridze; (c) A. Sowe
22/23,Round 35,21/05/23,Adana DS,Beşiktaş,1,4,6.46,7.1,4-4-2,4-3-3,E. Özbir; İ. Çokçalış; J. Morel; S. Güler; K. Rodrigues; Y. Sarı; (c) B. Stambouli; B. Ndiaye; D. Babajide; C. Ndiaye; Y. Belhanda,M. Günok; V. Rosier; R. Saiss; O. Colley; A. Masuaku; S. Uçan; A. Hadžiahmetović; G. Fernandes; N. Redmond; V. Aboubakar; (c) C. Tosun
22/23,Round 35,21/05/23,Antalyaspor,Başakşehir,0,0,6.97,6.94,4-2-3-1,4-1-4-1,H. Leite; B. Balcı; (c) V. Sarı; Ö. Toprak; C. Sertel; E. Rakip; Fernando; A. Ndao; Fredy; S. Larsson; H. Wright,M. Şengezer; Ş. Özbayraklı; L. Duarte; A. Touba; C. Erkin; (c) L. Biglia; D. Türüç; Ö. A. Şahiner; B. Özcan; A. Januzaj; P. P. Keny
22/23,Round 35,22/05/23,Trabzonspor,Karagümrük,4,1,6.96,6.54,4-2-3-1,4-3-3,(c) U. Çakır; J. Stryger Larsen; H. Türkmen; M. Bartra; A. Boşluk; A. Bakasetas; M. Siopis; E. Višća; A. Ömür; M. Trézéguet; M. Gómez,B. A. Şen; D. Biraschi; B. Rodrigues; I. Drešević; M. Mercan; O. Shukurov; A. Bertolacci; M. Ozdoev; S. Lobjanidze; M. Diagne; (c) F. Borini
22/23,Round 37,03/06/23,Adana DS,Başakşehir,2,3,6.71,,4-2-3-1,4-4-2,E. Özbir; İ. Çokçalış; J. Morel; S. Güler; K. Rodrigues; (c) B. Stambouli; B. Ndiaye; Y. Sarı; Y. Belhanda; D. Babajide; F. Gulbrandsen,D. Dilmen; Ş. Özbayraklı; A. Touba; S. Wu; C. Erkin; D. Türüç; (c) B. Özcan; B. Aydoğmuş; S. Gürler; P. P. Keny; J. Figueiredo
22/23,Round 37,03/06/23,Kasımpaşa,Beşiktaş,2,5,6.41,,4-2-3-1,4-2-3-1,E. Canpolat; F. Hadergjonaj; R. Donk; P. Djilobodji; Y. Özcan; M. Malsa; A. Kara; M. B. Ouanes; (c) H. Hajradinović; V. Eysseric; M. Fall,M. Günok; V. Rosier; (c) N. Uysal; Welinton; A. Masuaku; A. Hadžiahmetović; S. Uçan; J. Muleka; G. Fernandes; C. Tosun; V. Aboubakar
22/23,Round 37,03/06/23,Kayserispor,Ankaragücü,0,1,6.8,,4-4-2,3-4-2-1,B. Bayazit; G. Sazdağı; M. Hosseini; (c) D. Kolovetsios; J. Attamah; A. Uzodimma; B. A. Gezek; O. Kemen; C. Mané; M. Thiam; M. Gavranović,G. Akkan; K. Malcuit; A. Çankaya; N. Mujakić; S. Kitsiou; A. Đokanović; T. Antalyalı; M. Hanousek; E. Kılınç; Milson; (c) A. Sowe
22/23,Round 37,03/06/23,Trabzonspor,Alanyaspor,5,1,7.16,,4-1-4-1,4-2-3-1,M. T. Tepe; J. Stryger Larsen; T. Altıkardeş; H. Türkmen; E. Elmalı; M. Siopis; E. Višća; A. Bakasetas; (c) M. Hamšík; M. Trézéguet; U. Bozok,Y. Karagöz; Ç. K. Erciyas; F. Bayır; F. Aksoy; Y. Özdemir; L. Fer; I. Doumbia; (c) D. Candeias; U. Güneş; O. Aydın; E. Yardımcı
22/23,Round 37,03/06/23,Ümraniyespor,Giresunspor,0,1,6.69,,5-3-2,4-4-1-1,B. Özer; S. Popov; M. Eser; (c) T. Glumac; A. Epureanu; E. Lenjani; S. Göksu; I. Sackey; O. Gürbulak; O. Kayode; M. U. Nayir,F. Kaplan; (c) H. Bilazer; R. Arias; K. Seven; F. C. Genç; D. C. Davas; J. Campuzano; G. Sağlam; B. Sainz; V. Savićević; R. Bajić
22/23,Round 37,04/06/23,Galatasaray,Fenerbahçe,3,0,7.27,,4-2-3-1,4-1-3-2,(c) F. Muslera; S. Boey; V. Nelsson; A. Bardakcı; K. Karataş; B. Kutlu; L. Torreira; N. Zaniolo; B. A. Yılmaz; K. Aktürkoğlu; M. Icardi,İ. C. Eğribayat; F. Kadıoğlu; S. Akaydın; A. Szalai; L. Peres; Willian Arão; A. Güler; M. Zajc; D. Rossi; (c) Enner Valencia; M. Batshuayi
22/23,Round 36,30/05/23,Alanyaspor,Kasımpaşa,1,3,6.61,,3-4-2-1,4-2-3-1,Y. Karagöz; F. Aksoy; F. Bayır; Z. Feddal; D. Candeias; L. Fer; I. Doumbia; Y. Özdemir; (c) E. Karaca; O. Aydın; E. Yardımcı,E. Canpolat; F. Hadergjonaj; (c) R. Donk; P. Djilobodji; Y. Özcan; M. Malsa; A. Kara; M. Fall; V. Eysseric; M. B. Ouanes; S. Bahoken
22/23,Round 36,30/05/23,Karagümrük,Kayserispor,2,0,7.26,,4-2-3-1,4-4-2,(c) E. Viviano; D. Biraschi; R. Baniya; I. Drešević; M. Mercan; A. Bertolacci; M. Ozdoev; S. Lobjanidze; S. Feghouli; K. Frei; M. Diagne,B. Bayazit; G. Sazdağı; J. Attamah; (c) D. Kolovetsios; A. Kocaman; O. Kemen; Y. Ackah; A. Karimi; C. Mané; M. Cardoso; M. Thiam
22/23,Round 36,30/05/23,Fenerbahçe,Antalyaspor,2,0,7.25,,4-1-3-2,5-4-1,İ. C. Eğribayat; F. Kadıoğlu; S. Akaydın; A. Szalai; L. Peres; Willian Arão; A. Güler; M. Zajc; İ. C. Kahveci; (c) Enner Valencia; M. Batshuayi,H. Leite; B. Balcı; (c) V. Sarı; E. Rakip; E. Uzunhan; G. Vural; D. Sinik; Fernando; Fredy; S. Larsson; H. Wright
22/23,Round 36,30/05/23,Giresunspor,Trabzonspor,2,4,6.6,,4-1-4-1,4-2-3-1,F. Kaplan; H. Bilazer; R. Arias; K. Seven; A. Uludağ; J. Campuzano; (c) Serginho; R. Mejía; G. Sağlam; B. Sainz; R. Bajić,(c) U. Çakır; J. Stryger Larsen; H. Türkmen; M. Bartra; E. Elmalı; A. Bakasetas; M. Siopis; E. Višća; E. Bardhi; M. Trézéguet; U. Bozok
22/23,Round 36,30/05/23,İstanbulspor,Adana DS,0,2,6.91,,4-1-4-1,4-4-2,D. Jensen; D. Duhaney; M. Yeşil; S. Deli; A. Yaşar; M. Ba; J. Lokilo; O. Ergün; (c) E. Rroca; J. Topalli; S. Guri,G. Karačić; İ. Çokçalış; J. Morel; S. Güler; K. Rodrigues; Y. Erdoğan; F. Soyalp; (c) B. Ndiaye; D. Babajide; E. Akbaba; F. Gulbrandsen
22/23,Round 36,30/05/23,Ankaragücü,Galatasaray,1,4,6.55,,4-3-3,4-2-3-1,G. Akkan; K. Malcuit; A. Kızıldağ; N. Mujakić; H. A. Kaldırım; T. Antalyalı; L. Diack; A. Đokanović; Milson; A. Sowe; (c) G. Zahid,(c) F. Muslera; S. Boey; V. Nelsson; A. Bardakcı; K. Karataş; S. Oliveira; L. Torreira; M. Rashica; D. Mertens; K. Aktürkoğlu; M. Icardi
22/23,Round 36,30/05/23,Sivasspor,Konyaspor,1,0,6.99,,4-3-3,4-2-3-1,A. Ş. Vural; M. Paluli; D. Goutas; C. Osmanpaşa; U. Çiftçi; F. Ulvestad; C. Charisis; (c) H. Arslan; E. Yeşilyurt; L. James; S. Sáiz,(c) I. Šehić; C. Karayel; A. Demirbağ; F. Calvo; G. H. Sityá; A. Bouchalakis; S. Dikmen; K. Michalak; A. Pozuelo; M. Moreno; M. Emreli
22/23,Round 35,20/05/23,Kasımpaşa,İstanbulspor,1,0,7.09,,4-2-3-1,4-2-2-2,E. Canpolat; F. Hadergjonaj; (c) R. Donk; P. Djilobodji; Y. Özcan; H. Hajradinović; M. Malsa; M. B. Ouanes; V. Eysseric; M. Fall; B. Koita,D. Jensen; D. Duhaney; (c) M. Yeşil; S. Deli; T. D. Aksu; M. Ba; M. Sarıkaya; J. Lokilo; V. Ethemi; E. K. Gültekin; E. Eze
22/23,Round 35,20/05/23,Galatasaray,Sivasspor,2,0,7.01,,4-2-3-1,4-1-4-1,(c) F. Muslera; S. Boey; V. Nelsson; A. Bardakcı; K. Karataş; S. Oliveira; L. Torreira; M. Rashica; D. Mertens; K. Aktürkoğlu; M. Icardi,A. Ş. Vural; A. Okumuş; A. Appindangoyé; C. Osmanpaşa; S. Camara; I. Cofie; (c) H. Arslan; R. Yalçın; C. N'Jie; M. Gradel; J. Caicedo
22/23,Round 35,20/05/23,Kayserispor,Alanyaspor,0,4,6.61,,3-4-3,3-4-3,C. Gönen; J. Attamah; M. Hosseini; (c) D. Kolovetsios; E. Başsan; A. Uzodimma; O. Kemen; R. Civelek; M. Cardoso; M. Thiam; C. Mané,R. Rúnarsson; F. Aksoy; F. Bayır; Z. Feddal; D. Candeias; L. Fer; I. Doumbia; Y. Özdemir; (c) E. Karaca; E. Yardımcı; O. Aydın
22/23,Round 35,21/05/23,Ümraniyespor,Ankaragücü,1,2,7.05,,4-3-3,3-4-2-1,B. Özer; S. Popov; (c) T. Glumac; A. Epureanu; M. Eser; S. Göksu; I. Sackey; V. Gheorghe; O. Ayık; M. U. Nayir; J. Sekidika,G. Akkan; K. Malcuit; A. Kızıldağ; N. Mujakić; S. Kitsiou; A. Đokanović; T. Antalyalı; M. Hanousek; Milson; G. Beridze; (c) A. Sowe
22/23,Round 35,21/05/23,Adana DS,Beşiktaş,1,4,6.46,,4-4-2,4-3-3,E. Özbir; İ. Çokçalış; J. Morel; S. Güler; K. Rodrigues; Y. Sarı; (c) B. Stambouli; B. Ndiaye; D. Babajide; C. Ndiaye; Y. Belhanda,M. Günok; V. Rosier; R. Saiss; O. Colley; A. Masuaku; S. Uçan; A. Hadžiahmetović; G. Fernandes; N. Redmond; V. Aboubakar; (c) C. Tosun
22/23,Round 35,21/05/23,Antalyaspor,Başakşehir,0,0,6.97,,4-2-3-1,4-1-4-1,H. Leite; B. Balcı; (c) V. Sarı; Ö. Toprak; C. Sertel; E. Rakip; Fernando; A. Ndao; Fredy; S. Larsson; H. Wright,M. Şengezer; Ş. Özbayraklı; L. Duarte; A. Touba; C. Erkin; (c) L. Biglia; D. Türüç; Ö. A. Şahiner; B. Özcan; A. Januzaj; P. P. Keny
22/23,Round 35,22/05/23,Trabzonspor,Karagümrük,4,1,6.96,,4-2-3-1,4-3-3,(c) U. Çakır; J. Stryger Larsen; H. Türkmen; M. Bartra; A. Boşluk; A. Bakasetas; M. Siopis; E. Višća; A. Ömür; M. Trézéguet; M. Gómez,B. A. Şen; D. Biraschi; B. Rodrigues; I. Drešević; M. Mercan; O. Shukurov; A. Bertolacci; M. Ozdoev; S. Lobjanidze; M. Diagne; (c) F. Borini
22/23,Round 34,16/05/23,Sivasspor,Kasımpaşa,1,2,6.66,,4-3-3,4-2-3-1,M. Yıldırım; A. Okumuş; D. Goutas; S. Camara; (c) U. Çiftçi; C. Charisis; F. Ulvestad; S. Sáiz; C. N'Jie; J. Caicedo; M. Gradel,G. Güvenç; F. Hadergjonaj; (c) R. Donk; P. Djilobodji; M. B. Ouanes; M. Malsa; A. Kara; M. Fall; V. Eysseric; M. Chouiar; B. Koita
22/23,Round 34,16/05/23,Alanyaspor,Konyaspor,0,3,6.51,,4-2-3-1,4-2-3-1,R. Rúnarsson; P. Pereira; F. Bayır; Z. Feddal; J. Balkovec; A. Lusamba; U. Güneş; D. Candeias; (c) E. Karaca; O. Aydın; E. Koulouris,(c) I. Šehić; C. Karayel; A. Demirbağ; F. Calvo; G. H. Sityá; S. Dikmen; A. Bouchalakis; K. Michalak; A. Pozuelo; M. Moreno; M. Emreli
22/23,Round 34,16/05/23,İstanbulspor,Galatasaray,0,2,6.57,,4-3-2-1,4-2-3-1,D. Jensen; D. Duhaney; O. Erdoğan; M. Yeşil; T. D. Aksu; O. Ergün; M. Ba; M. Sarıkaya; (c) E. Rroca; V. Ethemi; E. Eze,(c) F. Muslera; L. Dubois; V. Nelsson; A. Bardakcı; K. Karataş; L. Torreira; S. Oliveira; M. Rashica; D. Mertens; K. Aktürkoğlu; M. Icardi
22/23,Round 34,17/05/23,Başakşehir,Ümraniyespor,1,1,6.36,,4-1-4-1,4-3-3,M. Şengezer; Ş. Özbayraklı; E. Ié; (c) M. Tekdemir; L. Lima; B. Özcan; A. Januzaj; Ö. A. Şahiner; D. Aleksić; S. Gürler; J. Figueiredo,O. Özdemir; S. Popov; (c) T. Glumac; A. Epureanu; E. Lenjani; S. Göksu; A. Mršić; K. K. Yılmaz; O. Ayık; M. U. Nayir; J. Sekidika
22/23,Round 34,17/05/23,Karagümrük,Adana DS,2,3,6.78,,4-3-3,4-4-2,B. A. Şen; D. Biraschi; R. Baniya; I. Drešević; M. Mercan; S. Feghouli; O. Shukurov; M. Ozdoev; S. Lobjanidze; M. Diagne; (c) F. Borini,E. Özbir; J. Svensson; J. Morel; S. Güler; K. Rodrigues; Y. Sarı; (c) G. Inler; B. Ndiaye; D. Babajide; C. Ndiaye; Y. Belhanda
22/23,Round 34,17/05/23,Ankaragücü,Antalyaspor,1,1,6.73,,3-4-2-1,4-2-3-1,G. Akkan; A. Kızıldağ; A. Çankaya; N. Mujakić; K. Malcuit; A. Đokanović; T. Antalyalı; M. Hanousek; E. Kılınç; (c) G. Zahid; A. Sowe,H. Leite; S. Floranus; (c) V. Sarı; Ö. Toprak; G. Vural; E. Rakip; Fernando; D. Sinik; Fredy; S. Larsson; B. Yıldırım
22/23,Round 34,18/05/23,Fenerbahçe,Trabzonspor,3,1,7.03,,4-4-2,3-5-2,İ. C. Eğribayat; F. Kadıoğlu; S. Akaydın; A. Szalai; L. Peres; A. Güler; Willian Arão; M. Zajc; D. Rossi; Enner Valencia; M. Batshuayi,U. Çakır; M. Bartra; H. Türkmen; E. Elmalı; E. Višća; M. Hamšík; D. Haspolat; M. Siopis; J. Stryger Larsen; U. Bozok; A. Ömür
22/23,Round 33,06/05/23,Antalyaspor,Beşiktaş,1,3,6.49,,4-2-3-1,4-2-3-1,H. Leite; B. Balcı; (c) V. Sarı; Ö. Toprak; C. Sertel; E. Rakip; Fernando; D. Sinik; Fredy; S. Larsson; H. Wright,M. Günok; V. Rosier; Welinton; R. Saiss; A. Masuaku; A. Hadžiahmetović; G. Fernandes; N. Redmond; A. Maxim; (c) C. Tosun; V. Aboubakar
22/23,Round 33,06/05/23,Adana DS,Alanyaspor,4,2,7.05,,4-4-2,4-3-3,E. Özbir; J. Svensson; J. Morel; S. Güler; K. Rodrigues; Y. Sarı; (c) B. Stambouli; B. Ndiaye; H. Onyekuru; C. Ndiaye; Y. Belhanda,R. Rúnarsson; P. Pereira; F. Bayır; J. K. Rassoul; J. Balkovec; I. Doumbia; L. Fer; U. Güneş; (c) E. Karaca; E. Koulouris; I. Cavaleiro
22/23,Round 33,07/05/23,Ümraniyespor,Sivasspor,4,1,6.93,,4-4-2,4-3-3,O. Özdemir; V. Gheorghe; (c) T. Glumac; A. Epureanu; O. Ayık; Geraldo; I. Sackey; S. Göksu; J. Sekidika; M. U. Nayir; O. Kayode,M. Yıldırım; M. Paluli; D. Goutas; C. Osmanpaşa; (c) U. Çiftçi; C. Charisis; F. Ulvestad; S. Sáiz; E. Yeşilyurt; M. Yatabaré; M. Gradel
22/23,Round 33,07/05/23,Konyaspor,Kayserispor,2,2,6.82,,4-2-3-1,4-1-4-1,(c) I. Šehić; A. Oğuz; U. Yazğılı; F. Calvo; G. H. Sityá; S. Dikmen; A. Bouchalakis; M. Emreli; A. Pozuelo; M. Moreno; M. B. Diouf,C. Gönen; G. Sazdağı; M. Hosseini; D. Kolovetsios; J. Attamah; O. Kemen; E. Başsan; M. Cardoso; (c) B. Mensah; C. Mané; M. Thiam
22/23,Round 33,07/05/23,Giresunspor,Fenerbahçe,1,1,6.77,,4-1-4-1,4-4-2,F. Kaplan; H. Bilazer; R. Arias; K. Seven; A. Uludağ; J. Campuzano; (c) Serginho; R. Mejía; G. Sağlam; B. Sainz; R. Bajić,İ. C. Eğribayat; F. Kadıoğlu; S. Akaydın; A. Szalai; L. Peres; A. Güler; İ. Yüksek; (c) M. H. Yandaş; D. Rossi; Enner Valencia; M. Batshuayi
22/23,Round 33,08/05/23,Galatasaray,Başakşehir,1,0,6.91,,4-2-3-1,4-2-3-1,(c) F. Muslera; S. Boey; V. Nelsson; A. Bardakcı; K. Karataş; L. Torreira; S. Oliveira; M. Rashica; D. Mertens; K. Aktürkoğlu; M. Icardi,M. Şengezer; Ö. A. Şahiner; L. Duarte; A. Touba; L. Lima; L. Biglia; (c) M. Tekdemir; D. Türüç; D. Aleksić; S. Gürler; J. Figueiredo
22/23,Round 33,08/05/23,Trabzonspor,Ankaragücü,2,0,7.18,,3-1-4-2,3-4-2-1,(c) U. Çakır; M. Bartra; H. Türkmen; E. Elmalı; D. Haspolat; J. Stryger Larsen; E. Bardhi; M. Hamšík; A. Boşluk; M. Gómez; U. Bozok,G. Akkan; A. Kızıldağ; A. Çankaya; N. Mujakić; S. Kitsiou; A. Đokanović; T. Antalyalı; M. Hanousek; E. Kılınç; (c) G. Zahid; A. Sowe
22/23,Round 32,28/04/23,Alanyaspor,Ümraniyespor,1,0,6.99,,3-4-2-1,4-3-3,R. Rúnarsson; F. Bayır; J. K. Rassoul; J. Balkovec; D. Candeias; L. Fer; A. Lusamba; Y. Özdemir; (c) E. Karaca; I. Cavaleiro; A. Hassan,O. Özdemir; S. Popov; (c) T. Glumac; A. Epureanu; O. Atasayar; A. Mršić; I. Sackey; S. Göksu; J. Sekidika; M. U. Nayir; O. Kayode
22/23,Round 32,29/04/23,Karagümrük,Antalyaspor,0,1,6.68,,4-3-3,4-2-3-1,B. A. Şen; D. Biraschi; R. Baniya; I. Drešević; M. Mercan; O. Shukurov; A. Bertolacci; M. Ozdoev; S. Lobjanidze; M. Diagne; (c) F. Borini,H. Leite; B. Balcı; (c) V. Sarı; Ö. Toprak; C. Sertel; Fernando; E. Rakip; D. Sinik; Fredy; S. Larsson; H. Wright
22/23,Round 32,29/04/23,Konyaspor,Trabzonspor,2,1,6.87,,4-2-3-1,4-1-4-1,(c) I. Šehić; A. Oğuz; U. Yazğılı; F. Calvo; G. H. Sityá; S. Dikmen; A. Bouchalakis; K. Michalak; A. Pozuelo; M. Moreno; M. B. Diouf,(c) U. Çakır; D. Haspolat; H. Türkmen; M. Bartra; E. Elmalı; M. Siopis; E. Bardhi; M. Hamšík; A. Bakasetas; M. Trézéguet; U. Bozok
22/23,Round 32,29/04/23,Ankaragücü,Kasımpaşa,0,0,7.01,,3-4-3,4-2-3-1,G. Akkan; K. Malcuit; A. Çankaya; N. Mujakić; S. Kitsiou; L. Diack; T. Antalyalı; M. Hanousek; (c) G. Zahid; A. Sowe; A. Chatzigiovanis,G. Güvenç; F. Hadergjonaj; R. Donk; (c) T. Serbest; M. B. Ouanes; M. Malsa; A. Kara; M. Fall; V. Eysseric; M. Chouiar; S. Bahoken
22/23,Round 32,29/04/23,Sivasspor,Fenerbahçe,1,3,6.58,,4-1-4-1,4-4-2,A. Ş. Vural; M. Paluli; A. Appindangoyé; D. Goutas; (c) Z. Erdal; H. Arslan; E. Yeşilyurt; C. Charisis; S. Sáiz; M. Gradel; M. Yatabaré,İ. C. Eğribayat; B. Osayi-Samuel; S. Aziz; S. Akaydın; L. Peres; A. Güler; Willian Arão; İ. C. Kahveci; F. Kadıoğlu; João Pedro Galvão; (c) Enner Valencia
22/23,Round 32,30/04/23,Beşiktaş,Galatasaray,3,1,7.05,,4-2-3-1,4-2-3-1,M. Günok; V. Rosier; R. Saiss; O. Colley; A. Masuaku; S. Uçan; A. Hadžiahmetović; N. Redmond; G. Fernandes; (c) C. Tosun; V. Aboubakar,(c) F. Muslera; S. Boey; V. Nelsson; A. Bardakcı; S. Adekugbe; S. Oliveira; L. Torreira; M. Rashica; D. Mertens; K. Aktürkoğlu; M. Icardi
22/23,Round 32,01/05/23,İstanbulspor,Giresunspor,1,0,6.89,,4-1-4-1,4-1-4-1,D. Jensen; D. Duhaney; O. Erdoğan; S. Deli; A. Yaşar; M. Ba; J. Lokilo; O. Ergün; (c) E. Rroca; V. Ethemi; E. Eze,F. Kaplan; H. Bilazer; R. Arias; K. Seven; A. Uludağ; G. Sağlam; (c) Serginho; J. Campuzano; R. Mejía; B. Sainz; R. Bajić
22/23,Round 31,22/04/23,Ümraniyespor,Beşiktaş,0,2,6.57,,4-3-3,4-2-3-1,O. Özdemir; S. Popov; I. Sackey; (c) T. Glumac; O. Atasayar; O. Gürbulak; K. K. Yılmaz; D. Avounou; Geraldo; M. U. Nayir; O. Kayode,M. Günok; V. Rosier; R. Saiss; O. Colley; A. Masuaku; A. Hadžiahmetović; G. Fernandes; N. Redmond; S. Uçan; (c) C. Tosun; V. Aboubakar
22/23,Round 31,23/04/23,Kasımpaşa,Konyaspor,1,2,6.81,,4-2-3-1,4-4-2,G. Güvenç; F. Silva; R. Donk; (c) T. Serbest; M. B. Ouanes; M. Tirpan; A. Kara; M. Eskihellaç; V. Eysseric; M. Fall; S. Bahoken,(c) I. Šehić; A. Oğuz; U. Yazğılı; F. Calvo; G. H. Sityá; R. Murić; S. Dikmen; A. Bouchalakis; M. Moreno; M. B. Diouf; A. Pozuelo
22/23,Round 31,23/04/23,Adana DS,Kayserispor,5,3,6.82,,4-2-2-2,4-1-4-1,E. Özbir; İ. Çokçalış; J. Morel; S. Güler; K. Rodrigues; B. Stambouli; (c) G. Inler; Y. Sarı; H. Onyekuru; C. Ndiaye; Y. Belhanda,B. Bayazit; A. Uzodimma; A. Kocaman; J. Attamah; G. Sazdağı; Y. Ackah; C. Mané; (c) B. Mensah; O. Kemen; M. Cardoso; M. Thiam
22/23,Round 31,23/04/23,Galatasaray,Karagümrük,3,3,6.85,,4-2-3-1,4-3-3,(c) F. Muslera; S. Boey; V. Nelsson; A. Bardakcı; S. Adekugbe; L. Torreira; S. Oliveira; M. Rashica; D. Mertens; K. Aktürkoğlu; N. Zaniolo,B. A. Şen; D. Biraschi; R. Baniya; I. Drešević; M. Mercan; A. Bertolacci; A. Lawrence; M. Ozdoev; S. Lobjanidze; M. Diagne; (c) F. Borini
22/23,Round 31,24/04/23,Giresunspor,Başakşehir,2,4,6.64,,4-2-3-1,4-2-3-1,(c) O. Piri; H. Bilazer; G. Sağlam; R. Arias; A. Uludağ; J. Campuzano; R. Mejía; Serginho; B. Kuwas; B. Sainz; R. Bajić,M. Şengezer; Ş. Özbayraklı; E. Ié; L. Duarte; C. Erkin; B. Özcan; (c) D. Aleksić; A. Januzaj; D. Türüç; P. Szysz; J. Figueiredo
22/23,Round 31,24/04/23,Antalyaspor,Sivasspor,1,2,6.76,,4-2-3-1,4-2-3-1,H. Leite; B. Balcı; (c) V. Sarı; E. Uzunhan; G. Vural; U. Akyol; Fernando; A. Ndao; S. Larsson; D. Sinik; H. Wright,A. Ş. Vural; M. Paluli; A. Appindangoyé; D. Goutas; S. Camara; (c) H. Arslan; C. Charisis; E. Yeşilyurt; S. Sáiz; M. Gradel; M. Yatabaré
22/23,Round 31,24/04/23,Fenerbahçe,İstanbulspor,3,3,6.8,,4-1-3-2,4-1-4-1,İ. C. Eğribayat; F. Kadıoğlu; S. Akaydın; A. Szalai; E. Alioski; İ. Yüksek; A. Güler; (c) M. H. Yandaş; E. Mor; João Pedro Galvão; Enner Valencia,A. Arda; O. Erdoğan; M. Yeşil; S. Deli; T. D. Aksu; M. Sarıkaya; (c) E. Rroca; K. Şen; F. Loshaj; V. Ethemi; E. Eze
22/23,Round 30,18/04/23,Alanyaspor,Galatasaray,1,4,6.53,,4-3-3,4-2-3-1,R. Rúnarsson; P. Pereira; F. Aksoy; J. K. Rassoul; Y. Özdemir; I. Doumbia; L. Fer; A. Lusamba; (c) E. Karaca; A. Hassan; I. Cavaleiro,(c) F. Muslera; S. Boey; V. Nelsson; A. Bardakcı; S. Adekugbe; S. Oliveira; L. Torreira; M. Rashica; D. Mertens; K. Aktürkoğlu; M. Icardi
22/23,Round 30,18/04/23,Karagümrük,Ümraniyespor,4,2,6.79,,4-3-3,4-4-2,B. A. Şen; D. Biraschi; R. Baniya; I. Drešević; M. Mercan; O. Shukurov; A. Bertolacci; M. Ozdoev; S. Lobjanidze; M. Diagne; (c) F. Borini,B. Özer; V. Gheorghe; (c) T. Glumac; A. Epureanu; O. Atasayar; Geraldo; K. K. Yılmaz; D. Avounou; J. Sekidika; M. U. Nayir; O. Kayode
22/23,Round 30,19/04/23,İstanbulspor,Antalyaspor,3,3,6.59,,4-1-4-1,4-2-3-1,D. Jensen; D. Duhaney; M. Yeşil; S. Deli; T. D. Aksu; M. Ba; J. Lokilo; O. Ergün; (c) E. Rroca; V. Ethemi; E. Eze,H. Leite; B. Balcı; (c) V. Sarı; E. Uzunhan; G. Vural; U. Akyol; Fernando; A. Ndao; S. Larsson; D. Sinik; H. Wright
22/23,Round 30,19/04/23,Kayserispor,Kasımpaşa,0,0,6.97,,4-1-4-1,4-3-3,B. Bayazit; G. Sazdağı; D. Kolovetsios; A. Kocaman; A. Uzodimma; Y. Ackah; E. Başsan; O. Kemen; (c) B. Mensah; C. Mané; M. Thiam,G. Güvenç; F. Silva; R. Donk; P. Djilobodji; M. B. Ouanes; M. Tirpan; A. Kara; (c) H. Hajradinović; M. Fall; B. Koita; M. Chouiar
22/23,Round 30,19/04/23,Başakşehirx2,Fenerbahçe,1,2,6.36,,4-2-3-1,4-1-3-2,M. Şengezer; Ö. A. Şahiner; L. Duarte; A. Touba; L. Lima; L. Biglia; (c) M. Tekdemir; D. Türüç; D. Aleksić; P. Szysz; J. Figueiredo,İ. C. Eğribayat; F. Kadıoğlu; S. Akaydın; A. Szalai; J. Oosterwolde; Willian Arão; İ. C. Kahveci; M. Crespo; D. Rossi; A. Güler; (c) Enner Valencia
22/23,Round 30,19/04/23,Konyaspor,Adana DS,1,2,6.63,,4-2-3-1,4-4-2,(c) I. Šehić; A. Oğuz; U. Yazğılı; F. Calvo; G. H. Sityá; S. Dikmen; A. Bouchalakis; M. Emreli; A. Pozuelo; M. Moreno; M. B. Diouf,E. Özbir; J. Svensson; M. Çetin; J. Morel; K. Rodrigues; D. Babajide; (c) B. Stambouli; B. Ndiaye; H. Onyekuru; E. Akbaba; C. Ndiaye
22/23,Round 30,20/04/23,Ankaragücü,Giresunspor,3,1,7.08,,3-4-3,4-2-3-1,G. Akkan; K. Malcuit; A. Çankaya; N. Mujakić; S. Kitsiou; L. Diack; T. Antalyalı; M. Hanousek; E. Kılınç; A. Sowe; (c) G. Zahid,F. Kaplan; H. Bilazer; G. Sağlam; R. Arias; F. C. Genç; J. Campuzano; R. Mejía; B. Kuwas; M. C. Akpinar; (c) Serginho; R. Bajić
22/23,Round 30,20/04/23,Sivasspor,Trabzonspor,4,1,7.1,,4-1-4-1,4-1-4-1,A. Ş. Vural; M. Paluli; A. Appindangoyé; D. Goutas; (c) Z. Erdal; H. Arslan; E. Yeşilyurt; C. Charisis; S. Sáiz; M. Gradel; M. Yatabaré,(c) U. Çakır; J. Stryger Larsen; H. Türkmen; M. Bartra; E. Elmalı; M. Siopis; L. Marković; D. Haspolat; Y. Yazıcı; E. Bardhi; M. Gómez
