Season,Week,Match Date,Home Team,Away Team,Home Goals,Away Goals,Home Performance,Away Performance,Home Formation,Away Formation,Home Players,Away Players
21/22,Round 21,16/01/22,Giresunspor,Kasımpaşa,0,2,6.59,7.04,4-2-3-1,4-1-4-1,O. Kocuk; H. Bilazer; M. Diarra; A. Pérez; A. Behich; J. Pelupessy; Flávio; Z. Yavru; F. Diabaté; Serginho; (c) I. Baldé,(c) E. Taşkıran; F. Hadergjonaj; T. Serbest; T. Břečka; E. Elmalı; D. Haspolat; M. B. Ouanes; H. Hajradinović; M. Trávník; A. Engin; U. Bozok
21/22,Round 21,16/01/22,Hatayspor,Galatasaray,4,2,7.08,6.51,4-4-2,4-2-3-1,A. Yiğiter; K. A. Çörekçi; F. Kurucuk; B. Öksüz; S. Adekugbe; S. Lobjanidze; O. Ergün; R. Ribeiro; M. Kamara; D. Saint-Louis; (c) M. B. Diouf,İ. Çipe; S. Boey; A. Öztürk; (c) Marcão; P. v. Aanholt; B. Kutlu; T. Antalyalı; E. Kılınç; A. Cicâldău; K. Aktürkoğlu; H. Dervişoğlu
21/22,Round 21,22/02/22,Başakşehir,Konyaspor,2,1,6.93,6.77,4-1-4-1,4-2-3-1,(c) V. Babacan; Ö. A. Şahiner; L. Duarte; Y. Ndayishimiye; H. A. Kaldırım; T. Ciğerci; S. Gürler; D. Aleksić; B. Özcan; F. Gulbrandsen; N. Chadli,(c) I. Šehić; N. Skubic; M. Çağıran; A. Demirbağ; G. H. Sityá; A. Hadžiahmetović; P. Mpoku; K. Michalak; S. Dikmen; Z. Bytyqi; S. Cikalleshi
21/22,Round 20,07/01/22,Trabzonspor,Yeni Malatyaspor,1,0,7.25,6.65,4-2-3-1,5-4-1,(c) U. Çakır; B. Peres; H. Türkmen; S. Denswil; İ. Köybaşı; D. Toköz; M. Hamšík; A. Ömür; A. Bakasetas; A. N. Nwakaeme; A. Cornelius,E. Özbir; M. Eskihellaç; (c) S. Çiftpınar; S. Kaya; P. G. Awuku; K. Hafez; S. Mallan; R. Aabid; J. Nshimirimana; M. Chouiar; K. Kanatsızkuş
21/22,Round 20,08/01/22,Gaziantep,Karagümrük,3,1,6.85,6.65,5-3-2,4-3-3,(c) G. Güvenç; S. Kitsiou; E. Ersoy; A. Toșca; H. I. Pehlivan; H. Mendyl; F. Soyalp; A. Merkel; A. Maxim; J. Figueiredo; M. Demir,E. Viviano; D. Luckassen; B. Bekaroğlu; E. Zukanović; C. Erkin; A. Uğur; (c) L. Biglia; E. Öztümer; T. Torun; Y. Salibur; F. Borini
21/22,Round 20,08/01/22,Alanyaspor,Başakşehir,1,1,6.79,6.66,4-1-4-1,4-1-4-1,Marafona; Juanfran; F. Bayır; F. Aksoy; T. Bingöl; U. Güneş; (c) E. Karaca; J. Novais; E. Bekiroğlu; Davidson; K. Babacar,V. Babacan; J. Caiçara; L. Duarte; A. Epureanu; H. A. Kaldırım; Y. Ndayishimiye; Ö. A. Şahiner; (c) M. Tekdemir; B. Özcan; D. Türüç; S. Okaka
21/22,Round 20,08/01/22,Kasımpaşa,Hatayspor,3,1,7.02,6.7,4-1-4-1,4-2-3-1,(c) E. Taşkıran; F. Hadergjonaj; T. Serbest; T. Břečka; E. Elmalı; D. Haspolat; M. B. Ouanes; H. Hajradinović; V. Eysseric; A. Engin; U. Bozok,A. Yiğiter; S. Bas; F. Kurucuk; S. Falette; B. Cevahir; I. Sackey; D. Saint-Louis; S. Lobjanidze; M. Mert; M. Kamara; (c) M. B. Diouf
21/22,Round 20,08/01/22,Galatasaray,Giresunspor,0,1,6.75,7.15,4-2-3-1,4-1-4-1,İ. Çipe; S. Boey; I. K. Arslan; V. Nelsson; (c) Ö. Bayram; B. Kutlu; A. Cicâldău; E. Kılınç; O. Moruțan; R. Babel; H. Dervişoğlu,O. Kocuk; H. Bilazer; S. Piçinciol; A. Pérez; A. Behich; J. Pelupessy; M. S. Suleymanov; Z. Yavru; Flávio; Serginho; (c) I. Baldé
21/22,Round 20,09/01/22,Konyaspor,Sivasspor,0,1,6.88,7.01,4-2-3-1,4-4-1-1,(c) I. Šehić; N. Skubic; A. Çalık; A. Bardakcı; G. H. Sityá; S. Dikmen; A. Hadžiahmetović; K. Michalak; A. Rahmanović; Z. Bytyqi; S. Cikalleshi,A. Ş. Vural; A. Oğuz; D. Goutas; C. Osmanpaşa; U. Çiftçi; E. Yeşilyurt; (c) H. Arslan; I. Cofie; P. Henrique; K. A. Kesgin; L. James
21/22,Round 20,09/01/22,Göztepe,Antalyaspor,4,0,7.15,6.42,3-4-3,4-1-4-1,İ. C. Eğribayat; D. Arslanagić; A. Nukan; W. Ángel; M. Paluli; O. Nwobodo; S. Aydoğdu; K. Alıcı; M. Baku; C. Ndiaye; (c) H. Akbunar,R. Boffin; B. Balcı; V. Sarı; F. Kudryashov; G. Vural; (c) H. Özmert; A. d. Silva; P. Mukairu; Fredy; D. Sinik; E. Crivelli
21/22,Round 20,09/01/22,Kayserispor,Altay,1,0,6.84,6.78,4-4-2,4-1-4-1,(c) S. Lung Jr.; O. Bulut; M. Hosseini; J. Attamah; L. Carole; E. Başsan; İ. Akdağ; A. Uzodimma; M. Cardoso; M. Gavranović; M. Pektemek,M. Lis; Thaciano; K. Thiam; M. Akça; M. Naderi; C. Gülselam; E. Erdoğan; Z. Yildirim; M. Rodríguez; D. K. Bamba; (c) M. Paixão
21/22,Round 20,09/01/22,Rizespor,Beşiktaş,2,2,6.85,6.81,4-2-3-1,3-4-2-1,G. Akkan; (c) G. Gönül; S. Ay; S. Holmén; C. Sertel; F. Baiano; D. Djoković; F. Boldrin; T. Boyd; A. Umar; J. Pohjanpalo,E. Destanoğlu; Welinton; D. Vida; F. Montero; V. Rosier; (c) N. Uysal; Souza; U. Meraş; E. İlkhan; G. Yalçın; M. Batshuayi
21/22,Round 20,10/01/22,Fenerbahçe,Adana DS,1,2,6.83,6.91,4-1-4-1,4-2-3-1,B. Özer; B. Osayi-Samuel; M. Kim; A. Szalai; F. Novák; J. Sosa; İ. C. Kahveci; (c) M. H. Yandaş; M. Zajc; D. Pelkas; Enner Valencia,A. Murić; J. Svensson; S. Akaydın; T. T. Sanuç; K. Kanak; (c) G. Inler; B. Stambouli; Y. Akgün; Y. Belhanda; M. Vargas; B. Assombalonga
21/22,Round 19,25/12/21,Kasımpaşa,Altay,2,0,7.06,6.7,4-3-1-2,4-2-3-1,E. Taşkıran; M. F. Yıldırım; (c) R. Donk; T. Břečka; E. Elmalı; H. Hajradinović; D. Haspolat; A. Engin; V. Eysseric; M. B. Ouanes; U. Bozok,M. Lis; C. Karayel; E. Björkander; M. Naderi; K. Karataş; K. Thiam; Z. Yildirim; C. Pinares; A. B. Poko; L. Kappel; (c) M. Paixão
21/22,Round 19,25/12/21,Galatasaray,Antalyaspor,2,0,7.15,6.73,4-4-2,3-4-2-1,İ. Çipe; O. Çağlayan; V. Nelsson; Marcão; P. v. Aanholt; (c) S. Feghouli; A. Kara; B. Kutlu; K. Aktürkoğlu; H. Dervişoğlu; M. Mohamed,R. Boffin; (c) V. Sarı; Naldo; F. Kudryashov; S. Floranus; B. Balcı; Fredy; G. Vural; A. d. Silva; D. Sinik; 
21/22,Round 19,25/12/21,Giresunspor,Hatayspor,0,1,6.73,7.05,4-2-3-1,4-1-4-1,O. Kocuk; Z. Yavru; M. Diarra; A. Pérez; A. Behich; H. Traoré; Flávio; M. S. Suleymanov; F. Diabaté; Serginho; (c) I. Baldé,M. Mohamedi; S. Popov; I. Sackey; B. Öksüz; S. Falette; O. Ergün; S. Bas; A. Traoré; R. Ribeiro; A. E. Kaabi; (c) M. B. Diouf
21/22,Round 19,25/12/21,Trabzonspor,Başakşehir,0,0,7.09,7.05,4-1-4-1,4-1-4-1,(c) U. Çakır; B. Peres; H. Türkmen; S. Denswil; A. Trondsen; M. Hamšík; A. Ömür; D. Toköz; A. Bakasetas; T. Djaniny; A. Cornelius,M. Şengezer; J. Caiçara; L. Duarte; Y. Ndayishimiye; H. A. Kaldırım; (c) M. Tekdemir; E. Višća; D. Aleksić; B. Özcan; F. Gulbrandsen; S. Okaka
21/22,Round 19,26/12/21,Rizespor,Gaziantep,0,1,6.7,7.05,4-2-3-1,5-3-2,T. Çetin; (c) G. Gönül; S. Ay; S. Holmén; C. Sertel; Y. Pehlivan; D. Djoković; F. Boldrin; E. Sabo; A. Umar; J. Pohjanpalo,(c) G. Güvenç; S. Kitsiou; P. Djilobodji; S. Caulker; A. Toșca; H. I. Pehlivan; F. Soyalp; D. Erdoğan; A. Maxim; J. Figueiredo; M. Demir
21/22,Round 19,26/12/21,Alanyaspor,Karagümrük,1,1,6.87,6.93,4-1-4-1,4-3-3,Marafona; Juanfran; M. Mevlja; N. Milunović; T. Bingöl; J. Novais; (c) E. Karaca; U. Güneş; E. Bekiroğlu; Davidson; F. Diédhiou,E. Viviano; V. E. Hedenstad; D. Luckassen; E. Zukanović; J. Balkovec; A. Bertolacci; (c) L. Biglia; A. Uğur; T. Torun; A. Pešić; J. Durmaz
21/22,Round 19,26/12/21,Göztepe,Adana DS,1,1,6.84,6.74,3-4-3,4-2-3-1,İ. C. Eğribayat; D. Arslanagić; A. Nukan; W. Ángel; K. Alıcı; O. Nwobodo; S. Aydoğdu; (c) B. Emir; D. Tijanič; A. Jahović; Lourency,A. Murić; T. Çamdal; S. Akaydın; T. T. Sanuç; K. Kanak; (c) G. Inler; B. Stambouli; Y. Akgün; B. Bjarnason; M. Vargas; M. Balotelli
21/22,Round 19,26/12/21,Fenerbahçe,Yeni Malatyaspor,2,0,7.15,6.71,4-1-4-1,4-2-3-1,B. Özer; B. Osayi-Samuel; M. Kim; A. Szalai; F. Novák; J. Sosa; İ. C. Kahveci; M. H. Yandaş; M. Crespo; (c) M. Özil; S. Dursun,E. Özbir; S. Kaya; S. Çiftpınar; Wallace; O. Haddadi; D. N'Dong; R. Aabid; M. Eskihellaç; (c) A. Büyük; M. Chouiar; B. Tetteh
21/22,Round 19,27/12/21,Kayserispor,Sivasspor,3,0,7.29,6.6,4-4-2,4-3-3,S. Lung Jr.; O. Bulut; (c) U. Demirok; J. Attamah; L. Carole; E. Başsan; Campanharo; O. Kemen; M. Thiam; M. Gavranović; M. Pektemek,A. Ş. Vural; C. Osmanpaşa; D. Goutas; S. Camara; (c) U. Çiftçi; K. A. Kesgin; I. Cofie; F. Fajr; O. Kayode; M. Yatabaré; P. Henrique
21/22,Round 19,27/12/21,Konyaspor,Beşiktaş,1,0,7.1,6.79,4-2-3-1,4-2-3-1,(c) I. Šehić; N. Skubic; A. Demirbağ; A. Bardakcı; G. H. Sityá; P. Mpoku; A. Hadžiahmetović; K. Michalak; S. Dikmen; Z. Bytyqi; S. Cikalleshi,E. Destanoğlu; U. Meraş; (c) D. Vida; F. Montero; R. Yılmaz; Souza; M. Pjanić; R. Ghezzal; O. Özyakup; C. Larin; M. Batshuayi
21/22,Round 18,21/12/21,Antalyaspor,Kasımpaşa,1,1,6.88,6.86,3-4-2-1,4-3-1-2,R. Boffin; (c) V. Sarı; Naldo; F. Kudryashov; B. Balcı; A. Poli; Fredy; G. Vural; H. Ghacha; D. Sinik; P. Mukairu,E. Taşkıran; F. Hadergjonaj; (c) R. Donk; T. Břečka; E. Elmalı; M. Trávník; D. Haspolat; H. Hajradinović; V. Eysseric; N. Jørgensen; U. Bozok
21/22,Round 18,21/12/21,Başakşehir,Giresunspor,3,1,7.11,6.61,4-1-4-1,4-2-3-1,M. Şengezer; J. Caiçara; Y. Ndayishimiye; A. Epureanu; L. Lima; (c) M. Tekdemir; E. Višća; D. Türüç; B. Özcan; Ö. A. Şahiner; S. Okaka,O. Kocuk; Z. Yavru; M. Diarra; A. Pérez; A. Behich; H. Traoré; Flávio; M. S. Suleymanov; F. Diabaté; Serginho; (c) I. Baldé
21/22,Round 18,21/12/21,Adana DS,Galatasaray,2,0,7.15,6.61,4-2-3-1,4-1-4-1,A. Murić; J. Svensson; S. Akaydın; S. Deli; K. Kanak; (c) G. Inler; B. Stambouli; Y. Akgün; B. Bjarnason; M. Vargas; M. Balotelli,İ. Çipe; O. Çağlayan; V. Nelsson; Marcão; (c) Ö. Bayram; T. Antalyalı; O. Moruțan; B. Kutlu; A. Cicâldău; K. Aktürkoğlu; M. Mohamed
21/22,Round 18,21/12/21,Altay,Trabzonspor,1,2,6.76,7.19,4-3-3,4-1-4-1,M. Lis; C. Karayel; K. Thiam; M. Akça; M. Naderi; C. Pinares; (c) Z. Yildirim; A. B. Poko; L. Kappel; D. K. Bamba; M. Rodríguez,(c) U. Çakır; B. Peres; E. Ié; S. Denswil; A. Trondsen; B. A. Özdemir; A. Ömür; M. Siopis; M. Hamšík; T. Djaniny; A. Cornelius
21/22,Round 18,22/12/21,Hatayspor,Konyaspor,1,3,6.49,6.89,4-2-3-1,4-4-1-1,M. Mohamedi; S. Popov; B. Öksüz; F. Kurucuk; S. Adekugbe; I. Sackey; R. Ribeiro; S. Bas; M. Mert; A. E. Kaabi; (c) M. B. Diouf,(c) I. Šehić; N. Skubic; A. Çalık; A. Bardakcı; G. H. Sityá; S. Gürler; A. Hadžiahmetović; P. Mpoku; Z. Bytyqi; A. Rahmanović; S. Cikalleshi
21/22,Round 18,22/12/21,Sivasspor,Rizesporx2,1,1,6.87,6.73,4-3-3,4-2-3-1,A. Ş. Vural; A. Oğuz; D. Goutas; S. Camara; (c) Z. Erdal; H. Arslan; I. Cofie; F. Fajr; E. Yeşilyurt; M. Yatabaré; M. Gradel,T. Çetin; S. Holmén; (c) S. Ay; E. Topçu; C. Sertel; F. Baiano; D. Djoković; F. Boldrin; A. Potuk; A. Umar; J. Pohjanpalo
21/22,Round 18,22/12/21,Karagümrükx2,Fenerbahçe,1,1,6.72,7.18,4-3-3,4-2-3-1,E. Viviano; V. E. Hedenstad; B. Bekaroğlu; E. Zukanović; C. Erkin; A. Uğur; (c) L. Biglia; A. Bertolacci; A. Musa; A. Pešić; Y. Karamoh,B. Özer; N. Sangaré; M. Kim; A. Szalai; F. Novák; J. Sosa; M. H. Yandaş; İ. C. Kahveci; (c) M. Özil; D. Pelkas; Enner Valencia
21/22,Round 18,22/12/21,Gaziantep,Alanyaspor,2,1,6.82,6.9,5-3-2,4-1-4-1,(c) G. Güvenç; S. Kitsiou; P. Djilobodji; S. Caulker; A. Toșca; H. I. Pehlivan; A. Maxim; D. Erdoğan; F. Soyalp; M. Demir; J. Figueiredo,S. Kırıntılı; Juanfran; M. Mevlja; N. Milunović; T. Bingöl; F. Aksoy; (c) E. Karaca; J. Novais; U. Güneş; Davidson; F. Diédhiou
21/22,Round 18,23/12/21,Yeni Malatyaspor,Kayserispor,2,2,6.85,6.75,4-2-3-1,5-4-1,E. Özbir; S. Kaya; S. Çiftpınar; Wallace; O. Haddadi; D. N'Dong; R. Aabid; M. Eskihellaç; (c) A. Büyük; M. Chouiar; B. Tetteh,S. Lung Jr.; O. Bulut; M. Hosseini; (c) U. Demirok; D. Kolovetsios; L. Carole; E. Başsan; J. Attamah; Campanharo; M. Thiam; G. Sazdağı
21/22,Round 18,23/12/21,Beşiktaş,Göztepe,2,1,6.96,6.75,4-3-3,3-4-3,E. Destanoğlu; V. Rosier; (c) D. Vida; F. Montero; R. Yılmaz; O. Özyakup; M. Pjanić; Souza; R. Ghezzal; M. Batshuayi; C. Larin,İ. C. Eğribayat; D. Arslanagić; A. Nukan; A. Çankaya; K. Alıcı; O. Nwobodo; S. Aydoğdu; B. Emir; (c) H. Akbunar; C. Ndiaye; D. Tijanič
21/22,Round 17,17/12/21,Giresunspor,Altay,3,1,6.95,6.54,4-2-3-1,5-4-1,O. Kocuk; H. Bilazer; M. Diarra; A. Pérez; A. Behich; H. Traoré; J. Pelupessy; M. S. Suleymanov; F. Diabaté; Serginho; (c) I. Baldé,M. Lis; C. Karayel; K. Thiam; (c) İ. Öztürk; M. Akça; M. Naderi; E. Erdoğan; A. B. Poko; C. Pinares; M. Rodríguez; A. Y. Rayan
21/22,Round 17,18/12/21,Kasımpaşa,Sivasspor,1,3,6.61,7.08,4-4-2,4-3-3,H. Tekin; F. Hadergjonaj; (c) R. Donk; T. Serbest; E. Elmalı; A. Engin; D. Haspolat; M. Trávník; Y. Erdoğan; V. Eysseric; N. Jørgensen,A. Ş. Vural; E. Yeşilyurt; D. Goutas; S. Camara; (c) U. Çiftçi; K. A. Kesgin; I. Cofie; F. Fajr; P. Henrique; M. Yatabaré; M. Gradel
21/22,Round 17,18/12/21,Konyaspor,Antalyaspor,1,0,7.06,6.65,4-4-1-1,3-4-2-1,(c) I. Šehić; N. Skubic; A. Çalık; A. Bardakcı; G. H. Sityá; S. Gürler; A. Hadžiahmetović; S. Dikmen; Z. Bytyqi; A. Rahmanović; S. Cikalleshi,R. Boffin; (c) V. Sarı; Naldo; F. Kudryashov; B. Balcı; A. Poli; D. Milošević; G. Vural; A. d. Silva; D. Sinik; P. Mukairu
21/22,Round 17,18/12/21,Trabzonspor,Hatayspor,2,0,7.22,6.51,4-2-3-1,5-4-1,(c) U. Çakır; B. Peres; E. Ié; V. Hugo; S. Denswil; D. Toköz; B. A. Özdemir; A. Bakasetas; M. Hamšík; T. Djaniny; A. Cornelius,M. Mohamedi; B. Çamoğlu; F. Kurucuk; B. Öksüz; S. Falette; S. Adekugbe; S. Lobjanidze; I. Sackey; R. Ribeiro; D. Saint-Louis; (c) M. B. Diouf
21/22,Round 17,18/12/21,Alanyaspor,Adana DS,1,3,6.57,7.01,4-2-3-1,4-2-3-1,S. Kırıntılı; Juanfran; C. Awaziem; M. Mevlja; T. Bingöl; F. Aksoy; U. Güneş; (c) E. Karaca; J. Novais; Davidson; F. Diédhiou,A. Murić; J. Svensson; S. Akaydın; T. T. Sanuç; K. Kanak; (c) G. Inler; B. Stambouli; Y. Akgün; B. Bjarnason; M. Vargas; M. Balotelli
21/22,Round 17,18/12/21,Galatasaray,Başakşehir,1,1,6.75,6.78,4-1-4-1,4-1-4-1,İ. Çipe; D. Yedlin; V. Nelsson; Marcão; P. v. Aanholt; B. Kutlu; O. Moruțan; (c) S. Feghouli; A. Cicâldău; K. Aktürkoğlu; M. Diagne,M. Şengezer; Ö. A. Şahiner; L. Duarte; Y. Ndayishimiye; H. A. Kaldırım; T. Ciğerci; E. Višća; (c) M. Tekdemir; B. Özcan; N. Chadli; S. Okaka
21/22,Round 17,19/12/21,Rizespor,Yeni Malatyaspor,1,0,6.88,6.87,4-2-3-1,5-4-1,T. Çetin; (c) G. Gönül; S. Holmén; E. Topçu; C. Sertel; F. Baiano; D. Djoković; F. Boldrin; T. Boyd; A. Umar; J. Pohjanpalo,E. Özbir; S. Mallan; S. Çiftpınar; Wallace; S. Kaya; K. Hafez; (c) A. Büyük; R. Aabid; D. N'Dong; M. Chouiar; B. Tetteh
21/22,Round 17,19/12/21,Göztepe,Karagümrük,0,1,6.72,7.06,3-4-1-2,4-3-3,İ. C. Eğribayat; D. Arslanagić; A. Nukan; A. Çankaya; M. Paluli; O. Nwobodo; S. Aydoğdu; (c) B. Emir; D. Tijanič; C. Ndiaye; A. Jahović,E. Viviano; V. E. Hedenstad; B. Bekaroğlu; E. Zukanović; C. Erkin; A. Uğur; (c) L. Biglia; A. Bertolacci; Y. Salibur; A. Musa; Y. Karamoh
21/22,Round 17,19/12/21,Kayserispor,Gaziantep,0,0,6.93,6.92,4-1-4-1,3-4-2-1,S. Lung Jr.; O. Bulut; M. Hosseini; D. Kolovetsios; L. Carole; Campanharo; E. Başsan; İ. Akdağ; O. Kemen; M. Thiam; (c) İ. Parlak,(c) G. Güvenç; P. Djilobodji; S. Caulker; A. Toșca; S. Kitsiou; D. Erdoğan; F. Soyalp; H. I. Pehlivan; K. Özer; A. E. Messaoudi; J. Figueiredo
21/22,Round 17,19/12/21,Fenerbahçe,Beşiktaş,2,2,6.63,6.86,3-4-2-1,4-3-3,B. Özer; S. Aziz; M. Kim; F. Novák; B. Osayi-Samuel; M. Crespo; M. Zajc; A. Szalai; D. Rossi; (c) M. Özil; M. Berisha,E. Destanoğlu; V. Rosier; (c) N. Uysal; D. Vida; R. Yılmaz; C. Bozdoğan; M. Pjanić; Souza; R. Ghezzal; M. Batshuayi; C. Larin
21/22,Round 16,10/12/21,Altay,Hatayspor,1,2,6.54,6.94,4-2-3-1,3-4-3,M. Lis; T. Ünlü; (c) İ. Öztürk; M. Akça; M. Naderi; C. Gülselam; K. Thiam; L. Kappel; C. Pinares; M. Rodríguez; D. K. Bamba,M. Mohamedi; F. Kurucuk; B. Öksüz; S. Falette; K. A. Çörekçi; I. Sackey; R. Ribeiro; S. Adekugbe; D. Saint-Louis; (c) M. B. Diouf; M. Kamara
21/22,Round 16,11/12/21,Karagümrük,Konyaspor,1,4,6.44,7.08,4-2-3-1,4-4-1-1,E. Viviano; V. E. Hedenstad; B. Bekaroğlu; D. Luckassen; J. Balkovec; (c) L. Biglia; A. Bertolacci; E. Mor; J. Durmaz; Y. Karamoh; A. Pešić,(c) I. Šehić; N. Skubic; A. Çalık; A. Bardakcı; G. H. Sityá; S. Gürler; A. Hadžiahmetović; S. Dikmen; Z. Bytyqi; A. Rahmanović; S. Cikalleshi
21/22,Round 16,11/12/21,Başakşehir,Kasımpaşa,2,1,6.98,6.58,4-1-4-1,4-4-2,M. Şengezer; Ö. A. Şahiner; L. Duarte; Y. Ndayishimiye; H. A. Kaldırım; (c) M. Tekdemir; E. Višća; D. Türüç; B. Özcan; N. Chadli; S. Okaka,H. Tekin; F. Hadergjonaj; J. Bruma; (c) R. Donk; E. Elmalı; Y. Erdoğan; M. Trávník; T. Serbest; K. Varga; U. Bozok; V. Eysseric
21/22,Round 16,11/12/21,Rizespor,Göztepe,3,1,7.11,6.57,4-2-3-1,3-4-3,G. Akkan; (c) G. Gönül; S. Ay; S. Holmén; C. Sertel; F. Baiano; D. Djoković; A. Umar; F. Boldrin; T. Boyd; J. Pohjanpalo,İ. C. Eğribayat; D. Arslanagić; A. Nukan; A. Çankaya; M. Paluli; Y. Kayan; S. Aydoğdu; K. Demirtaş; (c) H. Akbunar; A. Jahović; Lourency
21/22,Round 16,11/12/21,Antalyaspor,Trabzonspor,2,1,6.78,6.77,3-4-2-1,4-2-3-1,R. Boffin; (c) V. Sarı; Naldo; F. Kudryashov; B. Balcı; A. Poli; Fredy; G. Vural; H. Ghacha; D. Sinik; P. Mukairu,(c) U. Çakır; D. Toköz; E. Ié; V. Hugo; B. Peres; B. A. Özdemir; M. Hamšík; T. Djaniny; A. Bakasetas; A. N. Nwakaeme; A. Cornelius
21/22,Round 16,12/12/21,Adana DS,Giresunspor,1,0,6.96,6.78,4-2-3-1,4-2-3-1,A. Murić; J. Svensson; S. Akaydın; S. Deli; (c) J. K. Rassoul; S. Kurt; B. Stambouli; D. Babajide; Y. Akgün; M. Mimaroğlu; M. Balotelli,O. Kocuk; Z. Yavru; M. Diarra; A. Pérez; A. Behich; H. Traoré; Flávio; M. S. Suleymanov; F. Diabaté; Serginho; (c) I. Baldé
21/22,Round 16,12/12/21,Yeni Malatyaspor,Alanyaspor,2,6,6.45,7.07,5-3-2,4-2-3-1,E. Özbir; K. Hafez; S. Çiftpınar; Wallace; S. Kaya; O. Haddadi; D. N'Dong; R. Aabid; M. Chouiar; B. Tetteh; (c) A. Büyük,S. Kırıntılı; Juanfran; M. Mevlja; N. Milunović; A. Gülay; F. Aksoy; J. Novais; (c) E. Karaca; E. Akbaba; Davidson; F. Diédhiou
21/22,Round 16,12/12/21,Beşiktaş,Kayserispor,4,2,7.31,6.52,4-3-3,4-1-4-1,E. Destanoğlu; V. Rosier; S. Saatçı; D. Vida; R. Yılmaz; C. Bozdoğan; M. Pjanić; (c) A. Hutchinson; R. Ghezzal; M. Batshuayi; C. Larin,S. Lung Jr.; O. Bulut; U. Demirok; M. Hosseini; L. Carole; Campanharo; E. Başsan; İ. Akdağ; O. Kemen; M. Thiam; (c) İ. Parlak
21/22,Round 16,13/12/21,Sivasspor,Galatasaray,1,0,6.99,6.74,4-3-3,4-1-4-1,A. Ş. Vural; A. Oğuz; D. Goutas; S. Camara; (c) Z. Erdal; K. A. Kesgin; I. Cofie; F. Fajr; P. Henrique; M. Yatabaré; M. Gradel,(c) F. Muslera; D. Yedlin; V. Nelsson; C. Luyindama; P. v. Aanholt; T. Antalyalı; S. Feghouli; B. Kutlu; A. Cicâldău; K. Aktürkoğlu; M. Diagne
21/22,Round 16,13/12/21,Gaziantep,Fenerbahçe,3,2,6.71,6.97,4-2-3-1,3-4-3,(c) G. Güvenç; S. Kitsiou; S. Caulker; A. Toșca; H. I. Pehlivan; D. Erdoğan; R. Niyaz; J. Figueiredo; A. Maxim; Á. Sagal; M. Demir,B. Özer; M. Tisserand; M. Kim; A. Szalai; F. Kadıoğlu; M. Crespo; L. Gustavo; B. Osayi-Samuel; D. Rossi; S. Dursun; (c) M. Özil
21/22,Round 15,03/12/21,Kasımpaşa,Beşiktaş,1,1,6.87,6.91,4-4-2,4-3-3,H. Tekin; F. Hadergjonaj; J. Bruma; (c) R. Donk; S. Aytaç; Y. Erdoğan; H. Hajradinović; D. Haspolat; V. Eysseric; U. Bozok; N. Jørgensen,E. Destanoğlu; V. Rosier; Welinton; D. Vida; R. Yılmaz; C. Bozdoğan; Souza; (c) A. Hutchinson; R. Ghezzal; M. Batshuayi; C. Larin
21/22,Round 15,04/12/21,Alanyaspor,Sivasspor,0,1,6.62,6.99,4-1-4-1,4-3-3,S. Kırıntılı; Juanfran; C. Awaziem; M. Mevlja; A. Gülay; F. Aksoy; D. Candeias; (c) E. Karaca; W. Eduardo; K. Babacar; F. Diédhiou,A. Ş. Vural; C. Osmanpaşa; D. Goutas; S. Camara; (c) U. Çiftçi; K. A. Kesgin; I. Cofie; F. Fajr; P. Henrique; M. Yatabaré; M. Gradel
21/22,Round 15,04/12/21,Trabzonspor,Adana DS,2,0,7.23,6.66,4-2-3-1,4-2-3-1,(c) U. Çakır; D. Toköz; E. Ié; V. Hugo; S. Denswil; M. Siopis; B. A. Özdemir; A. Ömür; M. Hamšík; A. N. Nwakaeme; A. Cornelius,A. Murić; J. Svensson; S. Akaydın; S. Deli; (c) J. K. Rassoul; S. Kurt; B. Stambouli; Y. Akgün; B. Bjarnason; D. Babajide; M. Balotelli
21/22,Round 15,04/12/21,Galatasaray,Altay,2,2,6.95,6.69,4-4-2,4-2-3-1,(c) F. Muslera; D. Yedlin; V. Nelsson; Marcão; P. v. Aanholt; S. Feghouli; T. Antalyalı; B. Kutlu; K. Aktürkoğlu; M. Mohamed; H. Dervişoğlu,M. Lis; C. Karayel; (c) İ. Öztürk; M. Akça; K. Karataş; Z. Yildirim; A. B. Poko; L. Kappel; C. Pinares; M. Rodríguez; D. K. Bamba
21/22,Round 15,05/12/21,Kayserisporx2,Antalyaspor,2,0,6.79,6.76,4-1-4-1,3-4-2-1,S. Lung Jr.; O. Bulut; M. Hosseini; (c) D. Kolovetsios; L. Carole; Campanharo; E. Başsan; İ. Akdağ; O. Kemen; M. Thiam; M. Gavranović,R. Boffin; (c) V. Sarı; B. Öztürk; F. Kudryashov; B. Balcı; A. Poli; Fredy; G. Vural; A. d. Silva; D. Sinik; P. Mukairu
21/22,Round 15,05/12/21,Giresunspor,Karagümrük,3,1,7.01,6.51,4-2-3-1,4-2-3-1,O. Kocuk; Z. Yavru; M. Diarra; A. Pérez; A. Behich; H. Traoré; Flávio; M. S. Suleymanov; F. Diabaté; Serginho; (c) I. Baldé,E. Viviano; V. E. Hedenstad; D. Luckassen; E. Zukanović; C. Erkin; J. Durmaz; (c) L. Biglia; E. Mor; A. Bertolacci; Y. Karamoh; A. Pešić
